contact,day,month,duration,campaign,pdays,previous,poutcome,y,uid
unknown,28,may,333,2,-1,0,unknown,no,6889
telephone,23,jul,239,11,-1,0,unknown,no,16449
cellular,5,feb,143,1,-1,0,unknown,no,30340
cellular,21,nov,148,2,-1,0,unknown,no,27525
cellular,21,nov,76,1,170,3,failure,no,27311
cellular,25,jul,53,4,-1,0,unknown,no,17102
cellular,18,may,333,1,-1,0,unknown,no,38842
unknown,9,jun,238,1,-1,0,unknown,no,9730
cellular,6,may,90,1,345,1,failure,no,34804
cellular,22,aug,128,4,-1,0,unknown,no,22477
unknown,9,jun,96,1,-1,0,unknown,no,9840
cellular,18,may,277,2,264,5,failure,no,39006
unknown,11,jun,89,3,-1,0,unknown,no,10263
unknown,6,may,231,1,-1,0,unknown,no,614
unknown,6,may,283,3,-1,0,unknown,no,708
cellular,2,feb,75,1,-1,0,unknown,no,28916
cellular,14,aug,89,2,-1,0,unknown,no,21076
cellular,9,feb,51,3,-1,0,unknown,no,30951
cellular,3,feb,77,3,202,9,failure,no,29447
unknown,16,may,112,4,-1,0,unknown,no,3861
cellular,11,may,210,1,-1,0,unknown,no,36066
unknown,20,may,231,1,-1,0,unknown,no,4465
unknown,12,may,262,2,-1,0,unknown,no,2220
unknown,19,jun,136,2,-1,0,unknown,no,11358
cellular,8,aug,112,2,-1,0,unknown,no,19868
cellular,9,jul,71,1,-1,0,unknown,no,13622
cellular,6,may,554,2,356,1,failure,yes,34946
cellular,8,aug,205,2,-1,0,unknown,no,19796
cellular,28,jul,151,3,-1,0,unknown,no,17214
cellular,12,may,137,1,-1,0,unknown,no,36589
telephone,8,nov,360,1,96,4,success,yes,45141
cellular,15,jul,85,8,-1,0,unknown,no,14692
unknown,27,may,421,3,-1,0,unknown,no,6322
cellular,18,jul,25,1,-1,0,unknown,no,15399
unknown,5,jun,63,3,-1,0,unknown,no,9222
telephone,21,nov,146,1,-1,0,unknown,no,26982
cellular,2,feb,279,2,269,2,other,no,29177
cellular,14,apr,252,5,-1,0,unknown,no,32067
cellular,29,jul,65,12,-1,0,unknown,no,17807
cellular,22,jul,183,1,-1,0,unknown,no,16088
cellular,10,jul,1187,3,-1,0,unknown,yes,13987
cellular,28,jan,67,1,-1,0,unknown,no,27773
telephone,29,jul,168,2,-1,0,unknown,no,17525
unknown,8,may,60,1,-1,0,unknown,no,1258
cellular,6,jul,257,1,85,7,failure,no,44085
unknown,20,may,274,2,-1,0,unknown,no,4548
cellular,17,apr,70,1,336,1,failure,no,32788
unknown,27,jun,422,6,-1,0,unknown,yes,12358
cellular,5,feb,176,1,-1,0,unknown,no,30268
unknown,20,jun,32,4,-1,0,unknown,no,12219
cellular,5,jun,155,1,-1,0,unknown,no,40126
telephone,16,nov,167,1,-1,0,unknown,yes,42296
cellular,31,jul,249,4,-1,0,unknown,no,18531
unknown,20,may,203,1,-1,0,unknown,no,4457
cellular,6,aug,311,2,-1,0,unknown,no,19241
cellular,16,jul,156,6,-1,0,unknown,no,14943
unknown,29,may,441,1,-1,0,unknown,no,7264
unknown,16,jun,750,2,-1,0,unknown,yes,10684
telephone,13,aug,213,1,-1,0,unknown,no,40994
cellular,17,nov,113,3,132,2,failure,no,24568
cellular,21,nov,59,3,-1,0,unknown,no,27582
telephone,18,aug,280,3,-1,0,unknown,no,41153
cellular,29,jan,73,1,-1,0,unknown,no,28303
cellular,13,apr,567,1,595,2,failure,yes,43465
cellular,17,apr,303,1,-1,0,unknown,no,32616
cellular,6,may,160,1,-1,0,unknown,no,35055
cellular,11,may,157,1,-1,0,unknown,no,36304
unknown,3,jun,164,2,-1,0,unknown,no,8646
cellular,25,jul,616,5,-1,0,unknown,yes,16886
cellular,8,apr,405,1,-1,0,unknown,no,31823
cellular,19,aug,101,2,-1,0,unknown,no,21544
cellular,2,feb,289,2,174,4,other,yes,29398
cellular,1,apr,202,2,-1,0,unknown,no,31464
cellular,14,oct,595,2,-1,0,unknown,no,41809
cellular,19,nov,273,2,-1,0,unknown,no,25975
unknown,6,may,150,1,-1,0,unknown,no,436
cellular,7,jul,575,1,-1,0,unknown,no,12823
cellular,25,aug,101,3,-1,0,unknown,no,22715
cellular,23,jul,229,1,-1,0,unknown,no,16279
cellular,9,jul,64,1,-1,0,unknown,no,13397
cellular,6,apr,551,3,313,9,failure,no,31626
cellular,22,aug,111,2,-1,0,unknown,no,22427
cellular,18,oct,567,1,95,3,success,yes,45036
cellular,13,apr,664,1,-1,0,unknown,no,31981
cellular,11,jul,549,2,-1,0,unknown,no,14217
cellular,20,nov,77,2,-1,0,unknown,no,26148
cellular,4,aug,220,1,-1,0,unknown,no,40622
cellular,7,aug,493,2,-1,0,unknown,no,19559
unknown,27,may,261,1,-1,0,unknown,no,6287
unknown,14,may,238,1,-1,0,unknown,no,2809
cellular,16,apr,291,1,332,3,failure,no,32224
cellular,11,may,603,1,-1,0,unknown,no,36077
cellular,21,nov,401,1,100,2,failure,no,27150
cellular,3,jul,236,2,-1,0,unknown,no,40471
cellular,8,may,84,1,290,1,failure,no,35675
cellular,9,feb,175,5,12,1,other,no,30928
unknown,1,jul,479,9,-1,0,unknown,yes,12448
telephone,13,may,20,2,-1,0,unknown,no,36979
cellular,19,nov,194,2,152,2,failure,no,25880
cellular,20,nov,192,2,189,2,success,no,26866
cellular,13,mar,296,2,-1,0,unknown,yes,31340
unknown,13,may,207,1,-1,0,unknown,no,2377
cellular,12,jan,409,2,-1,0,unknown,yes,42632
cellular,3,feb,20,5,-1,0,unknown,no,29687
cellular,2,feb,133,3,5,2,other,no,28967
cellular,18,aug,213,5,-1,0,unknown,no,21419
cellular,6,aug,585,4,-1,0,unknown,no,19260
unknown,13,may,108,2,-1,0,unknown,no,2616
cellular,21,oct,150,3,149,5,success,yes,45067
cellular,24,aug,62,2,-1,0,unknown,no,41244
cellular,11,may,227,1,-1,0,unknown,no,36189
cellular,5,mar,61,2,-1,0,unknown,no,31257
cellular,20,apr,255,1,336,4,other,no,33149
cellular,20,nov,61,2,181,4,failure,no,26705
cellular,5,aug,206,1,97,1,failure,no,40638
cellular,23,jul,123,1,-1,0,unknown,no,16232
unknown,3,jun,35,32,-1,0,unknown,no,8548
cellular,21,jul,121,2,-1,0,unknown,no,15739
telephone,8,jul,127,3,-1,0,unknown,no,13347
cellular,22,aug,239,2,-1,0,unknown,no,22521
cellular,28,jan,123,1,204,1,failure,no,27802
unknown,5,may,177,1,-1,0,unknown,no,219
cellular,30,apr,761,2,330,4,failure,no,34097
unknown,19,jun,148,5,-1,0,unknown,no,11544
cellular,22,aug,101,4,-1,0,unknown,no,22594
cellular,8,aug,62,3,-1,0,unknown,no,20066
cellular,10,jul,214,1,-1,0,unknown,no,13789
cellular,29,jan,111,1,247,2,failure,no,28146
cellular,18,nov,93,1,-1,0,unknown,no,24957
cellular,27,oct,259,1,-1,0,unknown,no,42004
cellular,11,may,73,1,-1,0,unknown,no,36072
cellular,14,oct,219,3,372,1,failure,no,45020
unknown,15,may,523,2,-1,0,unknown,no,3586
unknown,30,may,205,6,-1,0,unknown,no,7914
cellular,8,apr,222,2,-1,0,unknown,yes,43430
cellular,28,aug,93,25,-1,0,unknown,no,23596
cellular,11,aug,204,9,-1,0,unknown,no,20209
cellular,1,apr,387,2,-1,0,unknown,yes,31483
unknown,27,may,132,2,-1,0,unknown,no,6535
unknown,13,may,52,2,-1,0,unknown,no,2521
unknown,20,may,21,11,-1,0,unknown,no,4399
cellular,17,nov,204,2,196,1,failure,no,24687
unknown,17,jun,277,2,-1,0,unknown,no,10983
telephone,15,oct,442,1,-1,0,unknown,no,41823
unknown,14,may,220,7,-1,0,unknown,no,3022
cellular,18,nov,149,2,-1,0,unknown,no,24880
unknown,26,may,174,3,-1,0,unknown,no,6031
cellular,11,aug,226,2,-1,0,unknown,no,20126
cellular,5,jun,493,2,-1,0,unknown,yes,40145
cellular,6,may,305,1,281,2,failure,no,34829
telephone,30,jul,51,20,-1,0,unknown,no,17954
unknown,1,jul,130,1,-1,0,unknown,no,12487
unknown,6,may,95,2,-1,0,unknown,no,764
cellular,22,jul,98,1,-1,0,unknown,no,15934
cellular,18,jul,96,1,-1,0,unknown,no,15409
cellular,30,jun,157,1,-1,0,unknown,yes,40387
cellular,12,may,313,1,-1,0,unknown,no,36711
cellular,26,aug,179,8,-1,0,unknown,no,22936
cellular,18,nov,77,2,-1,0,unknown,no,24997
cellular,27,aug,85,4,-1,0,unknown,no,23321
cellular,28,aug,151,4,-1,0,unknown,no,23551
telephone,29,aug,247,2,-1,0,unknown,no,23809
cellular,6,aug,209,3,-1,0,unknown,no,19399
unknown,19,jun,330,1,-1,0,unknown,no,11462
unknown,12,may,102,1,-1,0,unknown,no,2117
cellular,29,jul,46,4,-1,0,unknown,no,17662
cellular,27,aug,125,6,-1,0,unknown,no,23312
unknown,20,jun,11,7,-1,0,unknown,no,12175
unknown,26,may,322,1,-1,0,unknown,no,5665
cellular,17,nov,180,1,-1,0,unknown,no,24573
unknown,14,may,436,1,-1,0,unknown,no,3084
cellular,11,jul,344,2,-1,0,unknown,no,14179
cellular,12,oct,251,3,98,6,other,no,41761
unknown,15,may,438,2,-1,0,unknown,no,3504
cellular,15,may,667,3,357,3,other,yes,38116
cellular,2,feb,349,2,262,275,other,no,29183
unknown,23,may,250,3,-1,0,unknown,no,5411
cellular,14,aug,390,3,-1,0,unknown,no,21199
unknown,8,may,177,2,-1,0,unknown,no,1350
cellular,4,aug,178,1,1,1,success,yes,44405
unknown,15,may,205,2,-1,0,unknown,no,3509
cellular,12,may,528,5,-1,0,unknown,yes,36890
unknown,21,may,249,1,-1,0,unknown,no,4893
cellular,20,nov,144,2,-1,0,unknown,no,26703
cellular,11,nov,98,2,97,3,failure,no,42219
cellular,1,sep,120,1,98,5,success,yes,41383
cellular,4,aug,81,1,-1,0,unknown,no,18842
cellular,22,aug,75,7,-1,0,unknown,no,22575
telephone,11,may,114,1,368,1,failure,no,36204
cellular,14,may,492,1,175,2,failure,yes,37781
cellular,20,nov,157,1,-1,0,unknown,no,26237
cellular,29,jan,103,1,-1,0,unknown,no,28363
cellular,18,nov,89,1,-1,0,unknown,no,25033
unknown,20,jun,804,12,-1,0,unknown,no,12033
unknown,4,jun,171,3,-1,0,unknown,no,8831
unknown,28,may,344,1,-1,0,unknown,no,6905
cellular,6,sep,245,1,-1,0,unknown,yes,44691
unknown,27,may,125,4,-1,0,unknown,no,6380
unknown,20,jun,13,2,-1,0,unknown,no,12234
cellular,23,jul,475,2,-1,0,unknown,no,16460
unknown,30,may,682,1,-1,0,unknown,yes,7638
unknown,6,jun,467,3,-1,0,unknown,yes,9493
unknown,20,jun,638,9,-1,0,unknown,no,12246
cellular,29,jan,309,1,197,13,other,no,28352
unknown,8,may,297,1,-1,0,unknown,no,1473
unknown,16,may,698,1,-1,0,unknown,no,3936
cellular,9,feb,268,5,252,2,failure,no,30852
cellular,9,feb,106,4,-1,0,unknown,no,30971
cellular,2,feb,161,3,73,1,other,no,29402
unknown,19,may,215,3,-1,0,unknown,no,4302
unknown,5,jun,63,1,-1,0,unknown,no,8996
cellular,20,apr,156,1,-1,0,unknown,no,33113
cellular,29,aug,345,2,-1,0,unknown,no,23884
telephone,9,sep,277,5,-1,0,unknown,no,41525
unknown,21,may,166,2,-1,0,unknown,no,5085
cellular,28,jan,63,1,-1,0,unknown,no,27958
unknown,6,may,189,1,-1,0,unknown,no,375
unknown,16,may,230,2,-1,0,unknown,no,4020
cellular,26,feb,112,1,227,2,failure,no,31160
cellular,26,may,362,1,77,1,failure,no,39641
cellular,7,jul,185,1,-1,0,unknown,no,13017
cellular,18,aug,143,4,-1,0,unknown,no,21275
cellular,4,aug,68,1,-1,0,unknown,no,18862
cellular,25,aug,139,9,-1,0,unknown,no,22868
cellular,28,may,93,3,-1,0,unknown,no,39739
cellular,17,nov,104,3,-1,0,unknown,no,24409
unknown,21,may,700,3,-1,0,unknown,no,5188
cellular,6,aug,530,5,-1,0,unknown,no,19417
unknown,15,may,171,2,-1,0,unknown,no,3555
unknown,2,jun,156,1,-1,0,unknown,no,8080
cellular,11,may,182,5,-1,0,unknown,no,36410
unknown,5,jun,147,1,-1,0,unknown,no,8980
unknown,12,jun,69,3,-1,0,unknown,no,10439
unknown,9,may,391,2,-1,0,unknown,no,1795
unknown,3,jun,214,2,-1,0,unknown,no,8631
cellular,16,jul,147,2,-1,0,unknown,no,14876
cellular,30,jan,164,1,-1,0,unknown,no,28672
unknown,9,may,388,2,-1,0,unknown,no,1818
unknown,20,jun,30,6,-1,0,unknown,no,12135
cellular,20,aug,428,8,-1,0,unknown,no,21870
unknown,23,may,29,1,-1,0,unknown,no,5518
cellular,8,jul,283,2,-1,0,unknown,no,13333
cellular,29,jul,153,2,-1,0,unknown,no,17546
unknown,27,may,124,1,-1,0,unknown,no,6274
cellular,11,mar,95,4,-1,0,unknown,yes,31311
cellular,18,may,108,2,349,2,failure,no,38920
cellular,18,may,125,3,350,4,failure,no,39044
cellular,15,jul,357,4,-1,0,unknown,no,14710
cellular,12,aug,120,3,-1,0,unknown,no,20695
cellular,17,nov,198,2,-1,0,unknown,no,24655
unknown,28,may,227,1,-1,0,unknown,no,6851
unknown,8,may,132,1,-1,0,unknown,no,1178
cellular,15,may,178,1,359,2,failure,no,38351
cellular,12,may,144,5,342,16,failure,no,36949
cellular,22,aug,55,6,-1,0,unknown,no,22424
cellular,27,aug,62,5,-1,0,unknown,no,23417
cellular,28,jul,1169,2,-1,0,unknown,yes,17280
telephone,13,aug,214,4,-1,0,unknown,no,20748
cellular,8,jul,117,1,-1,0,unknown,no,40542
unknown,6,jun,28,1,-1,0,unknown,no,9434
cellular,18,jan,163,1,-1,0,unknown,no,42699
unknown,20,jun,23,2,-1,0,unknown,no,12038
cellular,15,may,339,4,-1,0,unknown,no,38693
cellular,4,may,13,6,89,2,failure,no,34343
cellular,17,nov,227,2,119,1,failure,no,24628
cellular,8,may,306,1,262,1,other,no,35850
cellular,8,may,209,3,367,3,other,no,35627
cellular,7,jul,682,2,386,1,success,yes,40496
unknown,28,may,198,2,-1,0,unknown,no,7026
cellular,8,apr,281,3,-1,0,unknown,no,31843
cellular,5,may,156,1,337,3,failure,no,34479
cellular,6,aug,1456,3,-1,0,unknown,yes,19446
unknown,5,may,717,1,-1,0,unknown,no,180
cellular,21,aug,159,3,-1,0,unknown,no,22277
cellular,13,may,172,1,-1,0,unknown,no,37062
unknown,3,jul,115,4,-1,0,unknown,no,12549
cellular,21,jul,304,3,-1,0,unknown,no,15659
unknown,15,may,463,1,-1,0,unknown,no,3261
unknown,14,jul,18,1,-1,0,unknown,no,44167
cellular,20,nov,81,2,136,3,failure,no,26386
cellular,25,aug,123,6,-1,0,unknown,no,22719
cellular,11,jul,173,2,-1,0,unknown,no,14111
telephone,31,jul,121,2,-1,0,unknown,no,18406
cellular,13,aug,458,2,-1,0,unknown,no,20755
cellular,2,mar,136,6,-1,0,unknown,no,31226
unknown,18,jun,129,3,-1,0,unknown,no,11127
unknown,2,jun,132,2,-1,0,unknown,no,7964
unknown,15,may,98,2,-1,0,unknown,no,3634
cellular,25,jul,210,2,-1,0,unknown,no,16858
cellular,22,aug,86,4,-1,0,unknown,no,22369
cellular,15,may,162,3,-1,0,unknown,no,38135
cellular,7,jul,62,4,-1,0,unknown,no,12749
cellular,6,may,268,1,344,1,failure,no,35127
cellular,23,jul,185,10,-1,0,unknown,no,16456
unknown,27,may,0,4,-1,0,unknown,no,6425
cellular,8,apr,213,4,-1,0,unknown,no,31782
unknown,19,may,622,2,-1,0,unknown,no,4373
cellular,2,feb,189,1,-1,0,unknown,no,29404
cellular,28,jan,263,2,-1,0,unknown,no,27788
cellular,17,apr,41,1,324,1,other,no,32497
cellular,5,aug,224,1,-1,0,unknown,no,19032
unknown,16,jun,147,1,-1,0,unknown,no,10578
cellular,13,may,951,3,370,4,failure,yes,37173
cellular,5,aug,88,1,-1,0,unknown,no,19048
telephone,19,nov,401,1,-1,0,unknown,no,25918
unknown,21,may,35,1,-1,0,unknown,no,4927
cellular,6,may,174,3,-1,0,unknown,no,34972
cellular,30,jul,292,11,-1,0,unknown,no,17970
cellular,13,aug,111,7,-1,0,unknown,no,20699
cellular,15,may,223,1,-1,0,unknown,no,38300
cellular,5,may,358,1,-1,0,unknown,no,34462
cellular,15,jul,268,5,181,2,failure,yes,44184
unknown,6,jun,247,2,-1,0,unknown,no,9616
unknown,18,jun,18,1,-1,0,unknown,no,11112
cellular,27,oct,131,1,-1,0,unknown,yes,41983
cellular,5,aug,156,1,-1,0,unknown,no,19087
unknown,13,may,109,1,-1,0,unknown,no,2337
unknown,29,may,418,8,-1,0,unknown,no,7158
cellular,11,aug,135,2,-1,0,unknown,no,20200
unknown,17,jun,176,3,-1,0,unknown,no,10946
cellular,12,aug,810,3,93,6,failure,yes,40894
telephone,30,jul,191,3,-1,0,unknown,no,18149
unknown,6,jun,414,2,-1,0,unknown,no,9374
telephone,29,jul,301,3,-1,0,unknown,yes,44328
unknown,9,may,63,1,-1,0,unknown,no,1790
unknown,20,may,158,1,-1,0,unknown,no,4596
unknown,6,may,184,2,-1,0,unknown,no,377
unknown,8,may,75,4,-1,0,unknown,no,1545
cellular,8,aug,87,2,-1,0,unknown,no,19815
cellular,14,may,9,1,-1,0,unknown,no,37646
cellular,11,aug,173,1,-1,0,unknown,no,20322
unknown,14,may,312,5,-1,0,unknown,no,3072
unknown,6,jun,266,2,-1,0,unknown,no,9375
unknown,29,may,52,5,-1,0,unknown,no,7259
cellular,2,feb,19,6,-1,0,unknown,no,29254
unknown,28,may,90,8,-1,0,unknown,no,7047
unknown,6,may,87,4,-1,0,unknown,no,716
cellular,28,aug,94,11,-1,0,unknown,no,23486
unknown,17,jun,77,1,-1,0,unknown,no,10780
cellular,4,feb,505,2,260,1,other,no,30098
unknown,20,may,201,1,-1,0,unknown,no,4389
cellular,7,jul,448,1,-1,0,unknown,no,12850
unknown,28,may,194,3,-1,0,unknown,no,7062
unknown,23,may,66,1,-1,0,unknown,no,5368
telephone,8,may,145,1,-1,0,unknown,no,35636
cellular,20,apr,93,4,-1,0,unknown,no,33546
cellular,18,aug,71,3,-1,0,unknown,no,21259
unknown,30,may,648,5,-1,0,unknown,no,7571
cellular,16,apr,700,1,-1,0,unknown,no,32237
unknown,29,may,368,2,-1,0,unknown,no,7387
cellular,26,aug,392,2,-1,0,unknown,no,23014
cellular,3,feb,14,6,196,2,other,no,29542
unknown,27,may,159,5,-1,0,unknown,no,6455
cellular,29,jan,278,2,-1,0,unknown,no,28381
unknown,27,may,93,10,-1,0,unknown,no,6321
cellular,29,jul,522,3,-1,0,unknown,no,17652
cellular,23,jul,190,1,-1,0,unknown,no,16348
cellular,20,oct,347,3,-1,0,unknown,yes,45059
unknown,29,may,191,5,-1,0,unknown,no,7474
unknown,23,may,181,16,-1,0,unknown,no,5581
unknown,8,jun,29,1,-1,0,unknown,no,43887
unknown,4,jul,85,3,-1,0,unknown,no,12638
cellular,21,nov,1221,1,-1,0,unknown,no,26952
unknown,6,may,85,1,-1,0,unknown,no,386
cellular,30,oct,183,2,-1,0,unknown,no,42085
cellular,7,aug,169,2,-1,0,unknown,no,40685
telephone,15,jul,778,3,-1,0,unknown,no,14578
cellular,7,aug,86,6,-1,0,unknown,no,19557
cellular,5,feb,103,1,-1,0,unknown,no,30233
cellular,8,may,145,2,172,13,other,no,35798
cellular,11,may,254,2,353,1,failure,no,36123
cellular,11,may,146,2,-1,0,unknown,no,36357
cellular,17,jul,1303,2,-1,0,unknown,yes,15270
cellular,28,aug,77,7,-1,0,unknown,no,23706
cellular,9,feb,12,4,-1,0,unknown,no,30857
telephone,22,oct,181,1,-1,0,unknown,yes,24075
cellular,18,nov,177,2,174,1,other,no,25185
cellular,6,feb,607,4,-1,0,unknown,no,30800
cellular,2,nov,188,1,186,1,success,yes,42112
cellular,22,jul,437,2,-1,0,unknown,no,16181
cellular,27,oct,409,1,91,4,success,no,45129
telephone,19,apr,1143,5,-1,0,unknown,yes,43502
cellular,4,feb,112,4,201,3,failure,no,29995
unknown,6,may,118,1,-1,0,unknown,no,511
unknown,5,jun,406,2,-1,0,unknown,yes,9320
cellular,15,may,265,7,-1,0,unknown,no,38405
unknown,30,may,68,2,-1,0,unknown,no,7639
cellular,18,nov,85,1,-1,0,unknown,no,24966
cellular,20,apr,187,1,-1,0,unknown,no,33102
cellular,24,nov,283,1,-1,0,unknown,no,42347
cellular,20,apr,525,1,-1,0,unknown,no,33122
unknown,9,jun,242,4,-1,0,unknown,no,9922
unknown,6,jun,18,2,-1,0,unknown,no,9513
unknown,19,may,166,1,-1,0,unknown,no,4067
telephone,2,feb,319,1,213,1,failure,no,29189
unknown,9,may,57,2,-1,0,unknown,no,1651
cellular,20,nov,884,3,-1,0,unknown,no,26785
cellular,28,aug,54,4,-1,0,unknown,no,23554
cellular,16,apr,75,1,-1,0,unknown,no,32361
cellular,8,jul,335,1,-1,0,unknown,no,40532
unknown,13,may,36,1,-1,0,unknown,no,2495
unknown,9,jun,135,2,-1,0,unknown,no,10034
cellular,21,oct,411,1,182,1,failure,yes,45068
telephone,27,may,165,1,-1,0,unknown,yes,39705
cellular,18,jul,342,1,-1,0,unknown,no,15419
unknown,18,nov,272,2,-1,0,unknown,no,24959
cellular,20,apr,214,1,346,1,failure,no,33150
cellular,30,jul,29,4,-1,0,unknown,no,17942
cellular,7,aug,82,3,-1,0,unknown,no,19741
cellular,25,aug,36,3,-1,0,unknown,no,22877
cellular,25,nov,242,1,85,8,failure,no,42353
cellular,20,nov,90,2,-1,0,unknown,no,26337
telephone,18,may,15,7,178,1,other,no,38743
cellular,10,feb,49,3,-1,0,unknown,no,31020
unknown,2,jun,113,3,-1,0,unknown,no,8009
cellular,22,jul,246,4,-1,0,unknown,no,16174
cellular,21,nov,55,2,189,1,failure,no,27426
cellular,18,feb,269,1,-1,0,unknown,yes,43072
unknown,26,may,76,2,-1,0,unknown,no,5948
cellular,5,aug,425,2,-1,0,unknown,no,19161
cellular,15,may,36,2,-1,0,unknown,no,38483
cellular,8,jul,443,1,-1,0,unknown,no,13151
cellular,27,apr,398,1,-1,0,unknown,no,33826
cellular,17,nov,213,2,-1,0,unknown,no,24514
unknown,20,jun,14,3,-1,0,unknown,no,12024
cellular,26,jan,708,1,96,3,success,yes,42734
cellular,25,jul,1330,3,-1,0,unknown,yes,17088
telephone,16,jul,558,6,-1,0,unknown,no,14887
unknown,4,jun,99,2,-1,0,unknown,no,8904
cellular,31,jul,171,4,-1,0,unknown,no,18527
cellular,25,aug,131,3,-1,0,unknown,no,22836
cellular,19,aug,74,2,-1,0,unknown,no,21552
unknown,3,jun,328,9,-1,0,unknown,no,8676
cellular,29,jan,224,2,-1,0,unknown,no,28471
cellular,14,aug,635,2,-1,0,unknown,no,21037
cellular,27,aug,276,3,-1,0,unknown,no,23420
cellular,6,feb,139,1,-1,0,unknown,no,30657
cellular,14,aug,206,2,-1,0,unknown,no,21102
telephone,25,jul,143,3,-1,0,unknown,no,17106
cellular,9,jul,391,1,-1,0,unknown,no,13635
unknown,6,jun,79,3,-1,0,unknown,no,9421
cellular,1,jun,327,1,-1,0,unknown,yes,39775
unknown,19,may,142,3,-1,0,unknown,no,4287
cellular,23,feb,135,1,195,3,failure,no,43109
cellular,30,mar,361,2,181,2,failure,no,43378
cellular,2,oct,91,2,-1,0,unknown,no,41687
unknown,17,nov,99,1,-1,0,unknown,no,24356
unknown,23,may,304,2,-1,0,unknown,no,5511
cellular,28,aug,35,13,-1,0,unknown,no,23682
cellular,19,nov,323,2,-1,0,unknown,no,26115
cellular,30,jan,272,1,270,1,other,no,28838
cellular,7,aug,155,2,-1,0,unknown,no,19548
cellular,18,may,185,1,-1,0,unknown,no,38988
cellular,14,jun,563,1,181,10,failure,yes,43917
cellular,18,jul,494,1,-1,0,unknown,yes,15313
cellular,22,may,324,1,106,1,failure,yes,39365
unknown,15,may,203,4,-1,0,unknown,no,3367
cellular,14,may,350,2,-1,0,unknown,no,38015
unknown,15,may,697,3,-1,0,unknown,yes,3572
cellular,6,may,1079,3,-1,0,unknown,no,34870
cellular,29,jan,227,1,-1,0,unknown,no,28288
unknown,5,may,181,2,-1,0,unknown,no,237
unknown,12,jun,98,1,-1,0,unknown,no,10333
cellular,4,aug,209,1,-1,0,unknown,no,18852
cellular,30,jan,64,1,-1,0,unknown,no,28673
cellular,21,nov,584,2,-1,0,unknown,no,27474
unknown,2,jun,118,1,-1,0,unknown,no,8096
cellular,13,may,240,3,370,1,failure,no,37502
unknown,28,may,53,1,-1,0,unknown,no,6835
cellular,17,apr,74,2,-1,0,unknown,no,32905
cellular,2,nov,91,2,-1,0,unknown,no,42099
unknown,15,may,125,5,-1,0,unknown,no,3577
cellular,2,jun,199,1,96,2,success,yes,39857
unknown,13,may,209,2,-1,0,unknown,no,2696
unknown,18,jun,59,3,-1,0,unknown,no,11143
cellular,4,may,79,4,269,4,failure,no,34313
unknown,9,jun,400,1,-1,0,unknown,no,9769
cellular,8,jul,225,1,-1,0,unknown,no,13102
cellular,7,jul,263,1,-1,0,unknown,no,12788
cellular,17,nov,161,1,167,2,failure,no,24209
cellular,23,jul,2078,6,-1,0,unknown,yes,16455
unknown,14,may,273,1,-1,0,unknown,no,3008
unknown,23,may,190,1,-1,0,unknown,no,5288
cellular,19,aug,166,2,-1,0,unknown,no,21513
unknown,15,may,809,3,-1,0,unknown,no,3581
cellular,8,jun,98,2,-1,0,unknown,no,40196
unknown,6,jun,2653,3,-1,0,unknown,yes,9516
cellular,7,may,219,2,-1,0,unknown,no,35545
cellular,5,jun,304,2,91,1,success,yes,40183
cellular,8,jul,431,1,-1,0,unknown,no,13059
cellular,18,aug,70,2,-1,0,unknown,no,21362
cellular,5,may,227,1,-1,0,unknown,no,34612
unknown,3,jul,85,1,-1,0,unknown,no,12542
cellular,30,jan,533,1,-1,0,unknown,no,28738
cellular,24,sep,173,2,190,10,other,yes,44882
cellular,14,may,246,2,370,1,other,no,37815
cellular,10,jul,147,1,-1,0,unknown,no,13813
cellular,30,jul,65,7,-1,0,unknown,no,18070
cellular,19,nov,195,2,-1,0,unknown,no,25887
unknown,14,may,242,5,-1,0,unknown,no,3046
cellular,17,aug,116,1,-1,0,unknown,no,41098
unknown,28,may,302,2,-1,0,unknown,no,7004
cellular,8,jul,173,1,-1,0,unknown,no,13172
cellular,18,nov,203,3,-1,0,unknown,no,25371
unknown,26,may,51,2,-1,0,unknown,no,5995
unknown,8,may,166,2,-1,0,unknown,no,1489
cellular,28,jan,90,1,204,1,failure,no,28008
cellular,22,aug,195,4,-1,0,unknown,no,22524
cellular,31,jul,109,5,-1,0,unknown,no,18656
cellular,21,nov,18,7,-1,0,unknown,no,27201
unknown,14,may,137,2,-1,0,unknown,no,3091
cellular,28,may,95,3,-1,0,unknown,no,39748
cellular,8,aug,153,7,-1,0,unknown,no,19974
